Id,Text
"1107978","Вроде как ангуляр уже устарел"
"1108169","данный вопрос в виде картинки следует закрыть, потому что он бесполезен для базы знаний (тот, у кого возникнет подобный вопрос, не сможет найти данный вопрос и ответы к нему)"
"1108174","@alexander barakin а мне что делать? Ответа на данный вопрос я не нашол..."
"1108193","предлагаю начать с замены картинки текстом."
"1108282","@alexander barakin надеюсь теперь поможете?"
"1108569","Если бы не Голливуд, то  мы бы никогда не узнали, что восемнадцатилетняя блондинка может быть всемирным экспертом по ядерному оружию... :-) Если бы не stackoverflow, то  мы бы никогда не узнали, что восемнадцатилетняя шатенка может искать коннект в сокете... :-)"
"1109333","Блондинка собирается в поход:
-Надо взять стринги...Так,что ещё? А,стринги!И ещё стринги!
-Дочка,ну ты палатку хотя бы взяла?
-Мама,будут стринги-будет и палатка,и спальник,всё будет!

будут стринги будут и коннект на сокете"
"1109561","Капитан Очевидность замечает, что это зависит от используемого редактора"
"1109569","Значит от редактора,ок...просто у меня,что в notepad++,что в sublime одинаково '-->' остается"
"1110492","А при чем тут Delphi?"
"1110497","@ВладимирМартьянов подправил"
"1110577","всё не так. не пытайтесь заниматься преждевременными оптимизациями."
"1110837","зачем в вопросе метка javascript?"
"1110965","Предоставьте код в виде текста, а не картинки"
"1111767","`setInterval(function() {this.increment()` <- тут this будет уже другой. Так что так код переписывать нельзя. Работать не будет"
"1111884","тогда начните с того, что опишите проблему нормальным языком без ""фичь"" и тому подобного"
"1112532","@Anatol не понимаю. Почему кидает исключение, хочу решить эту ошибку."
"1112635","@Андрей Да. Я думал может какой то вспомогательный класс сделать и из него как то передавать."
"1112946","У него объект-приёмник является экземпляром класса, который наследуется от `QThread`, и в котором запущен event loop."
"1114200","...возьмите перерыв а затем вернитесь к проблеме - ваш вопрос не имеет смысла."
"1114572","Как вы пытались эту задачу решить? Что конкретно у вас не получилось?"
"1114602","Зачем вы дробите все на столь мелкие сущности - непонятно."
"1114603","Нет, это ВАША задача!"
"1114743","Отдельный каталог, лежащий рядом с основным файлом приложения. При использовании относительных путей проблем быть не должно."
"1114749","А какое дело компилятору до времени выполнения?"
"1114820","@Bumable если вы хотите получить ответ на свой вопрос, то лучше не игнорировать вопросы, которые вам задают."
"1115090","скажите просто ка передать url  в переменную instance. буду очен благодарен."
"1116044","Да хватит уже спамить!!! Модераторы, вы где?"
"1116212","Это русское сообщество SO. Пожалуйста переведите ваш вопрос на русский язык."
"1116334","тоже раньше об этом думал, думал есть альтернатива, спасибо!"
"1116344","@Duoxx: Пожалуйста!"
"1116487","And now in Russian, please!"
"1117285","""На картине изображено,как был ветреный и дождливый день"" неплохо.. Знаки вроде верные. Только точек с запятыми не хватает на концах строк, а то не похоже на алгоритм.."
"1117341","очевидно, что большинство привыкло отвечать на однотипные вопросы, чаще всего приводя такой же однотипный пример. Мой вопрос не из их числа, для его ответа знания нужныы"
"1117638","В вашем вопросе вопросов несколько, всё перечисленное — совершенно разные никак не связанные друг с другом задачи, разделите их."
"1117781","@Anatol спасибо за подсказку. Посмотрите пожалуйста правильно ли я перестроил запрос, если вам не сложно. По моему смысл не изменился. Сейчас ещё explain plan приложу."
"1117842","@Anatol повлияло, я имел в виду вы не могли бы сравнить, я нечего не упустил?"
"1117846","@Anatol попробую, в остальном всё работать будет так же? Выбираться будет так же? Я просто немного не пойму всё ли я правильно переписал. Если не сложно проверьте пожалуйста."
"1117850","@Anatol, что с лефтом, что с таким вариантом как предлагаете вы, скорость одинаковыая"
"1117853","@Anatol есть смысл переделывать так как вы сказали или оставить мой исправленный вариант?"
"1117869","@Anatol спасибо большое ещё раз за помощь. Если хотите можете оформить как ответ, я закрою тему."
"1119434","Это возможность. Попробуйте поискать в Internet."
"1120384","<script src=""/js/main.js"">"
"1120886","ммм... Завершить работу, вынуть жесткий диск и подключить его к другой физической машине :-D"
"1121805","Из ссылки выше: ""... затем делаю редирект пользователя со страницы авторизации на бота."" Т.е. сюда редирект https://telegram.me/username"
"1123460","В свое время было правило: не работайте с GUI не из того потока, в котором его создали. Может сейчас что-то поменялось, а может вы столкнулись с этим же..."
"1124296","Не к той view обращаетесь. Нужно задать id ConstraintLayout'у в loading_progress.xml и достать его с помощью `findViewByID()`."
"1124526","В вопросе содержится только текст задачи. Покажите ваши попытки решения."
"1124550","@ЗвягинцевДенис добавил"
"1124587","@jfs Я опечатался, исправил. Добавил пример"
"1124799","По статические анализаторы не слышал?"
"1124802","@АлексейШиманский а про статические анализаторы можешь прокомментировать?"
"1124818","@АлексейШиманский Слышали про них?"
"1125431","Сомневаюсь, что есть что-то подобное в api карт."
"1126090","Я бы лично вообще бы запретил публиковать книжки Шилдта - это же просто шарлатан, я помню в детстве были его книжки типа: *Basic/Pascal: руководство/библия для начинающих/профессионалов* - вот он навсегда остался там, не надо ему писать ни про C++/Java - не его это."
"1127029","+1 за ""С начало"". К сожалению, не могу поставить еще один плюс за ""не то не другое""."
"1127039","Солидарен с @Igor, плюсанул за ""не то не другое""."
"1127778","'album/<slug:.+>'=>'site/album/',"
"1127849","@Drakonoved это я когда вопрос создавал ее добавил. а так проблема актуальна"
"1127858","@Grundy широта и долгота"
"1128173","@Arhad , добавил нужную информацию в сам вопрос"
"1129370","@jfs, а если `floathex_to_binary(float.hex(0.515))`?"
"1129406","@jfs, хм.. я невнимательный. Значит просто лишняя функция?"
"1130756","на какой строке ругается? Приведи полное описание ошибки в вопросе"
"1130760","Хорошо. Исправил."
"1130967","`function  blah(){}
alert(blah.name); // ""blah""`"
"1131424","[в 7 классе про контейнеры не рассказывали] Нагружать все больше нас. Стали почему-то. Нынче в школе первый класс. Вроде института. Не бываю я нигде. Не дышу озоном. Занимаюсь на труде. Синхрофазотроном. :-)"
"1131474","прочитать их из файла и положить в ListView. ""сарказм"". Добавьте код, который вы написали."
"1131757","у хайчартсов одна из наиболее нормальных документаций из всех чартов с чем я работал, там примеров тонна."
"1131871","может потрудитесь написать в чем была разница, и можно ли как то еще это написать? а также что bind это люто устарело? и отступы в код добавить заодно"
"1132284",".........зачем?"
"1132505","@And точно... DaemonHK, уже ответил...)))"
"1132506","@Air, плюсанул."
"1132522","Welcome to StackOverflow in Russian! As the name implies, Russian is the working language of this site. Please either translate your question into Russian or [ask the same question on StackOverflow in English](http://stackoverflow.com/questions/ask). Your question may be closed soon, but it will most likely be reopened if you choose to translate it."
"1132538","@And принятый ответ это когда зеленая галочка стоит))"
"1132544","@DaemonHK, а And, при чем? он не автор вопроса... ты о чем? он просто плюсанул твой ответ)))"
"1132731","select{
    outline: none;
}"
"1132825","не использовать слова ""типо"" и ""налаживались"""
"1134110","Вот, граждане. Учитесь, как надо задавать вопросы. Коротко и по существу."
"1134273","Поддерживаю Telion и Алексея Шиманского с массивом"
"1134283","А зачем вам это? Наверное, о безопасности думаете, да?"
"1134339","kud kudaaahhhhh"
"1136409","Людям угадать, как и что ты там делаешь?  привет выложи!!!!!!!"
"1136415","@Air привет!!!!"
"1136417","@DaemonHK привет"
"1137603","Почему в тэгах вы указали С#, а код я читаю на С++? Не надо вводить людей в заблуждение"
"1137701","Спасибо, с endl теперь выводится. Почитал про явный вызов деструктора и последую вашему совету, использовав delete."
"1138226","Прошу прощения ! Я случайно Enter нажал. Не минусовать. Вопрос будет!"
"1138898","Нужно - сделайте :)))"
"1138965","Как организовать мини диалог с ботом?  Человек нажал кнопку «Добавить номер». Бот предлагает ему ввести номер. Человек отправляет номер, если номер соответствует условию, то сохранить в переменную, иначе отправить сообщение о неверном вводе и попросить ввести номер заново... Тоже самое с другими кнопками..."
"1139135","JoniEnglish, тебе удочку или рыбу?)))))"
"1139562","Помогите пожалуйста."
"1139616","@Arhad ты какой-то дубликат совсем не в тему выбрал. там вообще о другом"
"1140213","Наверное, специально, чтобы вас порадовать."
"1140345","@AntonShchyrov  выдает ошибку в логе на Document document = documentBuilder.parse(strArray1);
вроде вот сама ошибка: error while parsing protocol: invalid lob locator id (piecewise lob reading)|"
"1140563","Например в том, что вас развели на бабки."
"1140567","@andreymal: *""Алсо, менять суть вопроса уже после того, как дан ответ, не очень хорошо""* (вы забыли слово *""якобы""*) вы себе противоречите [*""С чего это вдруг суть ответа стала превыше сути вопроса?""*](https://ru.meta.stackoverflow.com/q/6181/23044)"
"1140575","@jfs если бы я себе противоречил, я бы молча откатил правку, защищая свой ответ, а так я ограничился небольшим замечанием в комментариях, не требующим каких-либо действий, всё в порядке (я ждал этот комментарий)"
"1140597","@Arhad, на своём он корзину настраивает, кажется..."
"1140598","@andreymal текст внутри кавычек выше это не пересказ, который мог бы как-то исказить смысл ваших слов, а *буквальные цитаты* буква в букву. Признак закоренелого лжеца: продолжать отрицать, даже когда на горячем попался."
"1140602","@jfs увы, у вас проблемы с логикой."
"1141185","вам не надоело из вопросов и ответов делать чат? это не формат ruSO. Прекращайте"
"1142158","что вы имеете в виду под `выставление шрифта помогает?` ? Куда шрифт надо выставлять? На улицу? Есть шрифт в формате otf, есть объект label в котором надо вывести текст этим шрифтом, не устраивает межбуквенный интервал, хочу его увеличить, как в ворде. Какие есть варианты?"
"1142177","У дизайнера спросить как сделать данный элемент"
"1143176","Мужик я JS балуюсь 2 месяца понимаю var c =  5; (утрирую) Мне код был нужен рабочий обратился к сообществу кодеров в бесполезный мертвый support QIWI, ошибся, лучше обратиться к своему уму.  !Vanilla.JS!;) ты неужели не понял для чего здесь это=>  !   ! и это=> ;) для того что я обожаю фреймворки ;)  ??????"
"1143377","Киньте пару баксов - вдруг дойдет."
"1143392","Вас перенаправило сюда с enSO? Здесь надо писать по-русски."
"1143424","@0xdb спасибо, исправил"
"1143800","Необходимо определить в классе view2 статический метод ontimeraction.  Этот метод отображает на экране заданный наследник data.  Вибрать для этого win32 таймер собственный интервал повторных вызовов. Установить реализованный метод view::ontimeraction(), на вызов в таймере. Таймер должен сработать всего 4 раза. Метод должен виводить на экран данные про текущий асоциируемый объект данных."
"1144045","@Arantler: попробуйте нажать на ссылку в вопросе."
"1144304","Представляю себе следующий вопрос: «Какое-то расширение не даёт AdBlock’у блокировать рекламу, как всё же заблокировать её?»"
"1144806","вот еще интересный пример: https://gist.github.com/ProProgrammer/c02aed13b699d85f40e9"
"1146767","Не является ответом на вопрос. Чтобы оставить свои замечания или попросить у автора внести уточнения, оставьте комментарий к соответствующему сообщению. - [Из очереди проверок](/review/low-quality-posts/214100)"
"1148875","Не понятно чего править, когда нет кода. Добавьте ваш [mcve]"
"1151828","передаем строку ""123qweab"" не подходит  передаем ""ab"" подходит, передаем ""abab"" подходит"
"1152249","Это на каком языке написан Google translate использовал :)"
"1152749","нет, url адрес."
"1153536","я пытался(99990"
"1153663","да да, я просто хочу сделать грязные делишки))"
"1154123","пишите обоснованный ответ, чтобы следующие читатели могли понять почему так не стоит делать."
"1154127","@Виктор да я вообще ответ переписал, спасибо, что напомнили :)"
"1154594","Не работает, может что то не так делаю, я в вопрос скриншот добавил."
"1155419","Спасибо. Но еще не понятно. Можете пример скинуть?"
"1155422","Если у вас все номера начинаются +380 зачем их в поле ввода водить каждому пользователю? Можно вводить остальные цифры и не мучатся с маской."
"1155431","Ошибка: unhashable type: 'dict'"
"1155517","Решил. Если кому поможет:prices = [types.LabeledPrice(label='Working Time Machine', amount=5750), types.LabeledPrice('Gift wrapping', 500)]"
"1157688","Вам нужно открыть спецификацию с++ и внимательно её изучить."
"1158874","И? Какой ответ Вы хотите получить?"
"1158878","@olegin вам стоит прочесть правила https://ru.stackoverflow.com/help/how-to-ask и https://ru.stackoverflow.com/help/on-topic"
"1158892","`Интересно посмотреть решения какие могут быть` - решения могут быть разные"
"1159093","В моем ответе не фантазий. Я дал честно описал ситуацию и дал ссылку на ваш ответ. Они в вежливой форме порекомендовали никого не обижать и дали ссылку на ru.meta.stackoverflow.com/a/3924/6.  В связи с тем, что вы не внимательно читаете технические вопросы и уточнения к ним я вам ее повторил. Это видно из последней рекомендации про удаление вопроса."
"1159094","Еще раз повторяю я не спрашивал совета по удалению комментариев и использованию справки php.net. Если вам не нравится мой вопрос голосуйте против, но не пишите свои пространные ответы, которые не относятся к вопросу."
"1159777","Не является ответом на вопрос. Чтобы оставить свои замечания или попросить у автора внести уточнения, оставьте комментарий к соответствующему сообщению. - [Из очереди проверок](/review/low-quality-posts/217458)"
"1159931",".кнопка{     border: 9px solid #00000063;
    padding: 12px;
    border-radius: 100%; }"
"1159937","это то что вокруг белого фона"
"1160001","Спасибо большое, прям выручили. А то я никак понять не мог :c"
"1161053","Заплатите $100 или ваша история будет отправлена вашим друзьям и родственникам."
"1161517","Это исчерпывающий и четкий ответ. В течение трех дней перепробовал кучу вариантов, даже обращался в поддержку... И только вот это краткое и конкретное решение помогло!"
"1161744","Разместите свой код нормально, в текстовом виде."
"1161837","исправился... Но нужна ещё помощь"
"1164788","Попробуй - потом расскажешь.."
"1166514","@VasylKolomiets Динамика движения сферического коня в вакууме?"
"1167232","пример url: http://heroine.lc/wp-content/uploads/2017/10/13/мини-300x209.png"
"1167591","У меня сработало когда я поменял"
"1167955","Thank you very much"
"1169957","@Abs3akt, а что означает `Как изменить тип данных переменной с помощью ToString`? И как оно относится к вопросу? Моё всяко лучше, а вообще не надо было трогать авторский заголовок"
"1170568","@Igor, поднял настроение)))), умница..."
"1170814","Первейший вопрос - а вот зачем эта статистика нужна ТЕБЕ? А включать в свой софт непонятно что, исключительно ради  того, чтобы он стал тяжелее, тормознее и трафикопрожорливее... ну как минимум странновато."
"1171856","Тут не решают лабораторные работы студентам."
"1171960","Возможный дубликат вопроса: [Как вернуть значение из события или из функции обратного вызова? Или хотя бы дождаться их окончания](https://ru.stackoverflow.com/questions/554290/%d0%9a%d0%b0%d0%ba-%d0%b2%d0%b5%d1%80%d0%bd%d1%83%d1%82%d1%8c-%d0%b7%d0%bd%d0%b0%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b8%d0%b7-%d1%81%d0%be%d0%b1%d1%8b%d1%82%d0%b8%d1%8f-%d0%b8%d0%bb%d0%b8-%d0%b8%d0%b7-%d1%84%d1%83%d0%bd%d0%ba%d1%86%d0%b8%d0%b8-%d0%be%d0%b1%d1%80%d0%b0%d1%82%d0%bd%d0%be%d0%b3%d0%be-%d0%b2%d1%8b%d0%b7%d0%be%d0%b2%d0%b0-%d0%98%d0%bb%d0%b8-%d1%85%d0%be%d1%82%d1%8f-%d0%b1%d1%8b-%d0%b4%d0%be%d0%b6)"
"1171978","В настройках nginx или apache"
"1172698","ПАМАГИТИИИИИИИИИ))"
"1173101","Попробуем, спасибо)"
"1173898","Не является ответом на вопрос. Чтобы оставить свои замечания или попросить у автора внести уточнения, оставьте комментарий к соответствующему сообщению. - [Из очереди проверок](/review/low-quality-posts/221119)"
"1174403","@Viktorov я свой коммент удалил уже. думал у человека уже результат запроса написан, а там уже явно полное соединение,  а там подписано оказалось ""должно получится"", а не ""получается""."
"1174626","Если уж так говорить, то вопрос изначально был задан некорректно. Я не понимаю, почему люди не могут гуглом пользоваться, это что так сложно?"
"1175254","Вам на http://bitvaextrasensov.tnt-online.ru/ (может там сумеют телепатически узнать ваш код)"
"1175295","<pre><code>@Override
    public void draw(Canvas canvas, Rect rect) {
        float cellSize =(float)(rect.right - rect.left) / size;
        for (int i = 0; i<size; ++i){
            for (int j = 0; j<size; ++j){
                if (!array[i][j]) {
                    float left = j*cellSize ;
                    float top = i*cellSize;
                    canvas.drawRect(left, top, left+cellSize, top+cellSize, paintMaze);
                }
            }
        }
    }</code></pre>"
"1175380","Начните лучще с того зачем оно вам."
"1176699","При запросе доп товаров поставить условие `WHERE id != {$currentId}`, как это реализовано в wp даже не знаю, вполне вероятно что придется писать свой запрос вместо стандартной функции."
"1177738","Приведите Ваш код и укажите, что не получается."
"1177950","предоставить свой конфиг, в частности urlManager - было бы неплохо. И описать конкретнее что именно не работает. А что, неожиданно, работает"
"1177965","@DarkByte Голую регулярку из конфига - не достаточно. нужен конфиг. И возможно примеры объявления тех самых методов. Если вам больше нечего предоставить - то и разговор ни о чём. Ибо регулярки рабочие"
"1178398","Не указано ни языка, ни конкретной сути вопроса и не приложено ни строчки кода. Платите - сделаем за вас. Ну или показывайте что сами сделали"
"1178459","Предложите свой вариант решения, и если там будут ошибки -  Вам подскажут. Без Вашего варианта решения здесь никто Вам помогать не будет."
"1178501","БЛ ИЗИ ТУПО ЮЗАТЬ KeyReleased ВМЕСТО KeyPressed ЛОЛОЛО ТОЧНО"
"1178587","Кажется, вы не понимаете что такое аргументы функции, возвращаемое значение и область видимости"
"1179692","у меня они ораньжевые"
"1179747","`NullPointerException` уже другая история. И довольно банальная, достаточно в поиск сходить."
"1179783","Ну и за что минус?"
"1180324","Товарищ, используй какой нить онлайн конструктор таблиц и не парься)"
"1182242","Немного - это насколько? 20%, 0%? :)"
"1182243","Используя цикл с шагом"
"1182424","спасибо, справедливо."
"1182481","https://docs.python.org/3/library/html.parser.html"
"1182507","данный вопрос следует закрыть, потому что [вопросы о том, где найти программы, библиотеки, учебники по программированию и администрированию — не стоит задавать](//ru.stackoverflow.com/help/on-topic)"
"1182934","15 лет новичком быть - это, конечно, мощно"
"1182936","ахахахааххахха, с чуством юмора у вас все хорошо)"
"1183111","Please use https://stackoverflow.com, dat site is only for Russian members"
"1183616","Думаю, что на фрилансе помогут быстрее"
"1184519","А какой тип используется в Питоне для работы с числами, Double какой-нибудь, с точностью до 18 знаков?"
"1185193","@Viktorov в первом есть distinct"
"1185196","@Viktorov всегда был"
"1186125","@Vlad Spirin - уважаемый, а вы зачем превратили картинку в ссылку?"
"1187388","Всё, что может быть расшифровано, будет расшифровано. Вам зачем шифровать?"
"1187391","@andreymal чтобы это не выглядело так открыто как это на самом деле есть"
"1187393","Зачем вам нужно, чтобы это не выглядело открыто?"
"1187398","Ну так вы не показывайте логин и пароль никому ни в каком виде — и ничего не надо будет шифровать ;)"
"1187400","@andreymal это конечно интересное замечание. Просто мне казалось что лучше как то это скрыть от других глаз :)"
"1187401","Просто не показывать это другим глазам — самый лучший и единственный надёжный способ скрыть это ;) Все так делают, и почему вы не можете делать так же, мне пока непонятно"
"1188614","Глупость......."
"1188896","https://stackoverflow.com/questions/2091465/how-do-i-pass-data-between-activities-in-android-application"
"1189966","Алексей желаю Вам в новом году не сталкиваться с таким же хамством, которое Вы здесь демонстрируете."
"1189984","ну и \*facepalm* конечно"
"1190232","а теперь ты должен закрыть вопрос дублем https://ru.stackoverflow.com/q/683190/191482 !! :)"
"1190252","Так неважно. Это же дубликат того. Лицемер)"
"1190370","Судя по твоей логике - очевидно, есть в какую. Но я уже всё понял, можешь не отмазываться ;-)"
"1191570","Что мешало Вам выложить код в виде текста, а не картинки?"
"1191677","грубо говоря в таблице на одной строчке должно быть key = emkost AND value = 510 аналогично  key = tok AND value = 54......а в данной выборке это будет не так"
"1192885","Наверное разумнее было бы проверять более простое условие в первую очередь: `if (mas[i][j] != 0 && find(vector2.begin(), vector2.end(), mas[i][j]) != vector2.end())` Зачем делать тяжелый `find` если заранее известно, что от него ничего не зависит?"
"1193743","mysqli использовать вообще никогда не надо"
"1194557","Ваш вопрос грубо говоря звучит так: ""Как не позволить пользователю, на стороне пользователя сделать выбор"". Какая разница изменил пользователь значение руками или с помощью скрипта?"
"1194889","@pavloff дядя ты кто?))"
"1195248","Так-с, спасибо за отзывчивость!"
"1195840","Это вопрос не по программированию, а по математике."
"1195931","https://ru.stackoverflow.com/questions/768008/%D0%92%D1%8B-%D1%81%D0%BB%D0%BE%D0%BC%D0%B0%D0%BB%D0%B8-%D0%BC%D0%BE%D0%B9-stack-overflow-%D1%87-%E2%88%9E"
"1195991","`pyghton...` - правильно ""pighton"""
"1198488","Прочитайте первую фразу моего ответа ""Во время события wp_enqueue_scripts вызывается функция my_theme_scripts"". Вложенность для переопределения не используют, делают совсем по-другому. Мой ответ - не бездумная копипаста, как у вас, а отлаженный код, да еще и с объяснениями. Баллы свои можете себе назад забрать, у меня их достаточно. Но в следующий раз разгребайте говнокод из вашего вопроса сами."
"1199338","внутренней нужно"
"1199976","Вопрос переработан, прошу прощения. Такого больше не повториться"
"1200060","А без регулярки ничего не работает!"
"1200064","у тс указано несколько ""требований"": пробел, дефис и символы! Что он подразумевал под символами можно только гадать. И второе - в случае, если текст в поле не проходит условия, то нужно выдавать ошибку. У вас ни того, ни другого нет."
"1200074","Любопытно было бы на тебя взглянуть, если бы у тебя было все кроме роста...."
"1202297","Вы можете поставить внутри функции условие и breakpoint только если оно выполнитсяю"
"1202341","@VasylKolomiets слово ""пробивается"" ничего мне не говорит. Задайте отдельный вопрос, где подробно описано что вы хотели получить (конкретный вывод), что по шагам вместо этого происходит. Приведите явные версии ПО (IronPython, MS VS, Windows). [mcve]"
"1202456","Маппинг - не...?"
"1202594","Кирилл, приветствую вас!"
"1203244","На то регистрация на имейл и подтверждение и придуманы, чтоб не автоматизировалось это, а руками делалось. Давайте, помогайте абузеру. Русское СО такое русское."
"1203323","']' в конце допишите. но в результате весь массив будет заполнен None"
"1203345","Удивительно, что автор принял и этот ответ тоже, ведь он не решает ни одной из проблем, обозначенных в вопросе (в котором, кстати, правок не было)"
"1203355","обожаю `numpy` :-)"
"1203684","Переформулируйте свой вопрос, дополните его кодом, и т. д. Перечитайте пожалуйста, как вопросы оформлять: https://ru.stackoverflow.com/help/how-to-ask"
"1203970","Спасибо за помощь"
"1205268","Если под javascript подразумевается не только клиентский, но и серверный (nodeJS), то можно."
"1205408","Спасибо, попробую."
"1206491","в properties добaвьте `<maven.compiler.source>1.6</maven.compiler.source>`"
"1206543","`<project>
.... 
  <properties>` в pom.xml file"
"1207561","То что надо! Просто и легко! Спасибо."
"1208128","EvgeniyZ спасибо большое"
"1208164","@DimaRoik, если ответ решил вашу задачу — примите его (галочка слева под кнопками для голосования)"
"1208634","@Viktorov Да, пожалуй. убрал фразу :)"
"1209039","Пожалуйста, не ставьте метку c++ для winforms. C++ и C++/CLI это совсем разные языки."
"1209418","@Андрей NOP, спасибо. Не понял как это получилось. По всей видимости после корректировки ответа. Сейчас поправлю."
"1209550","ссылка на решение не является ответом. Изложите суть решения прямо в ответе или просто как комментарий публикуйте ссылки"
"1209566","Хотя по ссылке можно найти ответ на вопрос, лучше указать здесь самое главное, а ссылку приводить в качестве источника.  Если страница, на которую ведет ссылка, будет изменена, ответ-ссылка может стать недействительным. - [Из очереди проверок](/review/low-quality-posts/230035)"
"1209572","@VasylKolomiets обратитесь на Мету и спросите: является ли ссылка на решение ответом на Stack Overflow."
"1209578","@jfs - настоящий полковник.
И я вам тогда скажу - обратитесь к Христу и научитесь любить людей. Для начала - себе как образ Божий.
Покайтесь и веруйте в Евангелие."
"1211179","не стесняйтесь кидать рефки"
"1211344","Не по теме, но вот из-за таких и не приятно посещать ваши сайты"
"1212052","Один вариант хедера , в другой хедер другой вариант хедера"
"1212598","Я ещё не достаточным количеством репутации владею) как только получу, так сразу всё будет 
П.С. это не выпрашивание голосов)"
"1212629","Для ответа точно не нужна репутация, иначе бы новички, которые не задают вопросов не смогли бы начать отвечать"
"1212889","Хотя по ссылке можно найти ответ на вопрос, лучше указать здесь самое главное, а ссылку приводить в качестве источника.  Если страница, на которую ведет ссылка, будет изменена, ответ-ссылка может стать недействительным. - [Из очереди проверок](/review/low-quality-posts/230997)"
"1213298","Копай в сторону string.toUpperCase()
https://stackoverflow.com/questions/1027224/how-can-i-test-if-a-letter-in-a-string-is-uppercase-or-lowercase-using-javascrip"
"1213311","Ой, это я ошибку допустил, надо только заглавные каждого слова"
"1213474","ну так инспектор кода покажет"
"1213818","ERROR [42000] [Microsoft][Драйвер ODBC dBase] Ошибка синтаксиса в инструкции CREATE TABLE."""
"1214504","В частности интересует, что значит путь в строке Fann fann = new Fann(""/path/to/file"") в офиц документации"
"1214737","@Viktorov то ж чужие) если не сложно можете оформить ответом, пожалуйста)"
"1215218","@diraria ответы - в ответы."
"1215644","Собирался написать в заглавии =>внутреннее устройство массива..."
"1215832","А, о какой именно базе данных идёт речь?"
"1215834","База данных firebird"
"1216353","Непонятно что с чем не совпадает"
"1216700","Спасибо за ответ)"
"1216769","Пишет: неизвестное имя readIn;"
"1219154","И чем же вам помочь ? Обратите внимание, ""помочь"" и ""написать за вас"" это разные вещи. И чем вам ""источники"" не угодили ?"
"1219436","Sql injection. Sql injection. Sql injection."
"1220256","mysqli_real_escape_string - это самый ужасный вариант ""защиты""."
"1221383","Вы уверены, что Ваша фамилия пишется именно так?"
"1222583","y,x= int(inpyt())
if ((x==0)or(x==10))and((y==0)or(y==5)) 
    print(""точка лежит на границе"")
elif
if ((x>0)and(x<10)and(y>0)and(y<5))
    print(""точка принадлежит"")
else
    print(""точка принадлежит"")                                                                                                         подчеркивает, указывая ошибки в написании"
"1223084","@edem Дополнил."
"1223312","@Streletz, у `First` есть [перегрузка, принимающая предикат](https://msdn.microsoft.com/ru-ru/library/bb535183(v=vs.110).aspx). `Where` не нужен"
"1224296","Ну так и фильтруйте события по попаданию в видео"
"1224720","Кому как. Если вы спрашиваете, есть основания думать что вам - любые."
"1226450","Добро пожаловать на Stack Overflow на русском!"
"1227167","Danya, Не красиво оставлять без внимания людей которые помогают...  Можно принять ответ, если ответ помог..."
"1227183","@PavelNewSky, откуда их столько желающих странного на winforms набежало?"
"1227344","Очень благодарна за подсказку. Мне еще учить и учить..."
"1228285","Спасибо огромное! Добрые люди))"
"1228332","лучшее спасибо - отметьте ответом, поставьте плюс"
"1229645","понял, спасибо!"
"1229712","Что за день....)))  Кто то сто пудов прикалывается....   Одно образные вопросы.... За утро третий подобный вопрос из прошлого века...  Видать кто-то машину времени изобрел))))"
"1229765","""но есть мнение что можно проиграть в скорости"": мнению доверять не стоит, возьмите и померяйте. Я вот не знаю, что будет быстрее: сходить в базу MSSQL за громоздким объектом или сходить в WCF службу за кешем этого же рассчитанного объекта. Но вообще, я бы пожалуй сто раз подумал на тему, а нужен ли вообще этот кеширующий сервис. А раз вы обходитесь без профилировщика, а тыкаете наугад - то легко ухудшить архитектуру из благих побуждений. Цифры, цифры где? Сначала сделали кеш ""наверное, может тормозить"", потом думаем ""а не слишком ли кеш медленный"" - и всё это без точных замеров, Карл!"
"1229830","Когда использую set_Option выдает ошибку: 
Call to undefined method DOMPDF::set_Option() in..."
"1229954","Предлагаете за вас код писать?"
"1229986","Нужно исправить - исправьте."
"1230555","какая причина тому, что в 2018 году вы верстаете на float?"
"1231761","Если действительно знаете китайский и английский (и русский), то езжайте в Китай - там вас примут с распростёртыми объятиями. Будете жить как белый человек (хех), обучая китайцев иностранным языкам."
"1232028","Kromster, спасибо большое, выручили)"
"1233022","неужели работает после этого? а можно примерчик зашифрованного файла.."
"1233366","@alexolut thx, done"
"1233506","Очень удобно, наверное, перепечатывать ваш код со скрина..."
"1235239","Гениально, спасибо)"
"1236646","Wrong question language..."
"1236711","Стоит заметить, что  `#include <string.h>` работает в обеих случаях"
"1236874","Два main - так и должно быть.Что значит не привязывается..? Если вбить в адресную строку браузера адрес сервера, то все отображается без проблем.  А если вбить в адресную строку domain.com, возникает ошибка ""ERR_CONNECTION_REFUSED"", хотя я же этот домен привязал в файле конфига   ServerName domain.com... Извиняюсь, если вопрос глупый и плохо сформулированный"
"1238418","Я в курсе как пользоваться динамической памятью. Привожу пример моего вопроса, я не задаю размер массива символов, я пишу строку с клавиатуры, после чего считается кол-во символов в этой строке и создаю динамический массив символов, а после с буфера ввода то, что я туда написал(строку) копируется в созданный массив при этом дописывая \0 в конце, чтобы читать как строку."
"1239174","А чего это линуксоиды столько минусов накидали?"
"1239849","[Tue Feb 20 18:46:52.945963 2018] [:error] [pid 22311] [client 127.0.0.1:36672] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/html/index.php on line 3
остальное file_put_contents пишет permission denied"
